# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
3372000	-16386.30863908497	-1003.6766954294291	-15382.63194365554	6710.209589287865	-4690.209589287865	29806.851959882417	386.04774527345864	1633.9522547265415	657.6103522897167	1.8696372827321968	0.2500267877779511	0.2209464877986364	0.24500292053864153	0.28402380388477155	3.051122650424355E-4	3.051122650424355E-4	-15382.63194365554	0.0	-996.6990553861592
3373000	-16386.79441443029	-997.2484527336424	-15389.545961696645	6743.2750761758	-4723.2750761758	28956.911349434064	386.299616681231	1633.7003833187691	709.1336001026377	1.71343734846573	0.25256725733711394	0.21620806747249907	0.24500292053864153	0.2862217546517461	2.990277182407304E-4	2.9902771824073034E-4	-15389.545961696645	0.0	-990.6904159654792
3374000	-16383.325582644866	-998.8485183360472	-15384.47706430882	7008.60570934681	-4988.60570934681	29645.223259673316	386.3780112420754	1633.6219887579246	709.6205134111444	1.7794254250302861	0.24179778489013168	0.21771019225487387	0.254270268203249	0.2862217546517461	2.961474010159734E-4	2.961474010159735E-4	-15384.47706430882	0.0	-992.1588593577115
3375000	-16383.311172869666	-997.7667666643337	-15385.544406205332	6971.301325744379	-4951.301325744379	30273.45670520376	387.19184891552567	1632.8081510844743	574.6505018671046	1.760255248477298	0.24027937941923547	0.21771019225487387	0.25540081427480266	0.28660961405108865	2.914613391095657E-4	2.9146133910956564E-4	-15385.544406205332	0.0	-991.2702065758021
3376000	-16389.880411470294	-1000.6576594528765	-15389.222752017418	7613.511664458326	-5593.511664458326	31467.625565613827	392.800639277292	1627.199360722708	687.4878113918313	1.8036389721506072	0.2419744171514454	0.21771019225487387	0.250112483229573	0.2902029073641083	2.9331634203620915E-4	2.9331634203620915E-4	-15389.222752017418	0.0	-993.573796551183
3377000	-16393.368221517547	-1008.0959912688676	-15385.272230248678	9377.811451092208	-7357.811451092208	35585.38547800861	388.1843935957968	1631.8156064042032	692.6523837111148	1.8053354153869823	0.24676843664308284	0.21327275557862901	0.2509329730325382	0.28902583474575055	2.9530769504917E-4	2.9530769504917E-4	-15385.272230248678	0.0	-999.7833860738695
3378000	-16411.81221005258	-1000.9223849160054	-15410.889825136574	7005.4151351364435	-4985.4151351364435	30080.577868635195	392.24032098866985	1627.7596790113303	653.931056875981	1.7047693110898772	0.2389017092901118	0.22113948293160005	0.2509329730325382	0.28902583474575055	3.030491192993033E-4	3.0304911929930346E-4	-15410.889825136574	0.0	-994.0043382401864
3379000	-16400.7172468118	-1008.4049115397272	-15392.312335272072	7585.667217776364	-5565.667217776364	32432.328064487603	392.32530134626677	1627.6746986537332	688.5152810509488	1.8689274290751303	0.24206175457199228	0.220170163138063	0.24217983996548656	0.29558824232445874	3.048126164519037E-4	3.0481261645190364E-4	-15392.312335272072	0.0	-1000.6329886434881
3380000	-16397.744028825677	-999.6051025712776	-15398.138926254398	5905.329010382358	-3885.3290103823583	27755.91510085974	396.96184293614647	1623.0381570638535	673.1670357192374	1.8689274290751303	0.24967711989795255	0.220170163138063	0.24293287864199212	0.2872198383219929	3.1377792769669865E-4	3.1377792769669876E-4	-15398.138926254398	0.0	-992.9399654391825
3381000	-16383.94422916092	-997.9910380802781	-15385.953191080642	6132.687041584387	-4112.687041584387	28464.830731701466	390.69482696114915	1629.3051730388509	675.2178276961558	1.8043778698545858	0.2506639910639714	0.220170163138063	0.24293287864199212	0.286232967155974	2.9413472754274094E-4	2.94134727542741E-4	-15385.953191080642	0.0	-991.7308173258664
3382000	-16379.854976335339	-999.8769177385044	-15379.978058596835	8256.337303248187	-6236.337303248187	32395.904342261238	391.21893170511765	1628.7810682948823	655.9286734727159	1.8450348541918717	0.2506639910639714	0.21819126666790542	0.25175159991887675	0.27939314234924695	2.949191035072176E-4	2.9491910350721743E-4	-15379.978058596835	0.0	-992.5107568127852
3383000	-16391.492184904204	-995.0761688390597	-15396.416016065145	6073.926180520538	-4053.926180520538	27593.154209903612	391.07985911270697	1628.920140887293	655.9286734727159	1.834313862226478	0.2506639910639714	0.21856763219524614	0.25137523439153603	0.27939314234924695	3.0577140331986073E-4	3.057714033198605E-4	-15396.416016065145	0.0	-988.7330525401804
3384000	-16383.871622289338	-1003.2307903151102	-15380.640831974228	7030.887270068393	-5010.887270068393	30105.449419326687	391.4698873033866	1628.5301126966133	664.820512712245	1.834313862226478	0.2431679905470945	0.22260555923675238	0.24498335397930288	0.28924309623685074	3.048765518901887E-4	3.048765518901886E-4	-15380.640831974228	0.0	-996.1779955045574
3385000	-16380.331728696121	-999.2299658620226	-15381.101762834098	5999.540210813968	-3979.540210813968	28201.681640995197	391.4104527072752	1628.5895472927248	759.0026831152857	1.767581823815976	0.2401581285840209	0.22260555923675238	0.24799321594237647	0.28924309623685074	2.915046835466341E-4	2.915046835466341E-4	-15381.101762834098	0.0	-993.0192592719638
3386000	-16400.25839118435	-1001.8211453253164	-15398.437245859035	6994.604768038388	-4974.604768038388	30497.53921470532	391.6016525755511	1628.398347424449	752.9901265626603	1.767581823815976	0.2444547402369295	0.21830894758384378	0.24799321594237647	0.28924309623685074	3.0158399001865675E-4	3.015839900186569E-4	-15398.437245859035	0.0	-994.66388060802
3387000	-16378.397646298345	-1000.2628269493222	-15378.134819349023	6543.852685744837	-4523.852685744837	28702.138051977734	398.0630519570561	1621.9369480429439	787.958619507734	1.5133471208156883	0.2444547402369295	0.21830894758384378	0.24881056125496148	0.2884257509242657	2.8321624193070874E-4	2.832162419307087E-4	-15378.134819349023	0.0	-994.2347063756403
3388000	-16358.899366919224	-1006.88850308645	-15352.010863832775	6491.755320916294	-4471.755320916294	30018.161211063227	397.9997308886157	1622.0002691113843	785.460643190362	1.5930540643107265	0.23569712372524848	0.21448405711593382	0.24881056125496148	0.30100825790385666	2.8991119312679663E-4	2.899111931267967E-4	-15352.010863832775	0.0	-1000.2676695968023
3389000	-16373.486289543513	-1013.4135619689118	-15360.072727574601	8847.864697291956	-6827.864697291956	35177.01475091694	398.1621275976719	1621.8378724023282	724.6408073791459	1.7362593779136286	0.23569712372524848	0.22728121103910834	0.2510055692641655	0.2860160959714781	2.8097589195637013E-4	2.809758919563702E-4	-15360.072727574601	0.0	-1005.7279652742524
3390000	-16372.318068736215	-1010.6925168485149	-15361.6255518877	6854.416248136054	-4834.416248136054	30613.840966326003	414.49490222058586	1605.5050977794142	729.4782209204125	1.7863316871929307	0.2399489717550748	0.2187338201798025	0.2510055692641655	0.2903116388009576	2.880050601392001E-4	2.880050601392E-4	-15361.6255518877	0.0	-1003.9648606182244
3391000	-16366.554414847942	-1010.7201670532814	-15355.83424779466	8119.636924831486	-6099.636924831486	33142.903333031274	404.92858413962347	1615.0714158603764	745.8234434482706	1.7568092673337041	0.2399489717550748	0.2187338201798025	0.24939094544488602	0.2919262626202371	2.807831179909881E-4	2.807831179909881E-4	-15355.83424779466	0.0	-1003.5458090311242
3392000	-16350.939948008023	-1005.163659424884	-15345.776288583138	6362.514926712275	-4342.514926712275	29634.671547794896	404.41667509700477	1615.5833249029952	800.5440106619074	1.6300233492102862	0.23671952899124576	0.22307317586175046	0.24939094544488602	0.2908163497021181	2.9304484021511987E-4	2.9304484021511987E-4	-15345.776288583138	0.0	-998.5150495956486
3393000	-16350.084212287122	-1004.3557885079679	-15345.728423779154	7534.096287662688	-5514.096287662688	31078.53092163047	408.43414663718886	1611.5658533628111	801.3114198623992	1.8390803325713134	0.23671952899124576	0.22970050124350117	0.23883966050307007	0.29474030926218336	2.903933465274661E-4	2.9039334652746597E-4	-15345.728423779154	0.0	-997.3080049517945
3394000	-16359.612253990974	-1007.1774882132321	-15352.434765777742	5997.447771797608	-3977.447771797608	28906.81998312176	408.28404031266285	1611.715959687337	658.0990589850596	1.8441623701492917	0.23756166117951566	0.22885836905523127	0.252392594513346	0.2811873752519074	3.011735023474006E-4	3.0117350234740067E-4	-15352.434765777742	0.0	-1000.5891124058
3395000	-16356.517875486574	-1013.8119560085894	-15342.705919477985	7264.144572398557	-5244.144572398557	32557.345289908757	405.5354366739565	1614.4645633260434	763.663988203943	1.7670878487751123	0.2476431106733506	0.21877691956139633	0.252392594513346	0.2811873752519074	2.714757730621813E-4	2.714757730621814E-4	-15342.705919477985	0.0	-1007.0851234182413
3396000	-16353.854037524769	-1013.4445862586799	-15340.409451266089	6668.917996916496	-4648.917996916496	30759.50213817107	410.0719811632537	1609.9280188367463	755.6537892632219	1.7670878487751123	0.24145703915279523	0.21877691956139633	0.252392594513346	0.2873734467724628	2.863625551695856E-4	2.8636255516958556E-4	-15340.409451266089	0.0	-1006.7033641738188
3397000	-16349.122671476998	-1015.7607969541732	-15333.361874522825	6963.667171547363	-4943.667171547363	31299.01123911391	410.0932230270104	1609.9067769729895	687.1146101840083	1.7294410733324592	0.23415332064538663	0.2260806380688049	0.252392594513346	0.2873734467724628	2.7202244604236886E-4	2.720224460423688E-4	-15333.361874522825	0.0	-1009.4588246495681
3398000	-16348.110901579737	-1021.0637218105288	-15327.047179769208	7019.173292427835	-4999.173292427835	32331.024288589724	407.7266050347536	1612.2733949652463	964.8632722889207	1.7650698981093067	0.23415332064538663	0.2222080160111449	0.252392594513346	0.2912460688301228	2.792235966369289E-4	2.792235966369289E-4	-15327.047179769208	0.0	-1013.8972457054027
3399000	-16352.951094750617	-1016.1935859324102	-15336.757508818207	7006.462708936951	-4986.462708936951	31667.462503247676	408.7682006042586	1611.2317993957413	753.925510183776	1.775246046444007	0.23290496434122504	0.2222080160111449	0.252392594513346	0.29249442513428436	2.9017273213324525E-4	2.901727321332452E-4	-15336.757508818207	0.0	-1009.0785823136664
3400000	-16350.729287184713	-1013.7138460730312	-15337.015441111682	6624.541605305871	-4604.541605305871	30400.554405525298	416.53597632301125	1603.4640236769887	727.904001203027	1.7554543457948617	0.24349653407693328	0.21161644627543663	0.252392594513346	0.29249442513428436	2.9056955919976827E-4	2.9056955919976816E-4	-15337.015441111682	0.0	-1006.9765415251557
3401000	-16358.249242457387	-1016.8775970662682	-15341.371645391118	7652.191968772748	-5632.191968772748	33098.57001881329	416.6668797735907	1603.3331202264094	731.021614205014	1.8521082993467881	0.2452426005916773	0.21161644627543663	0.250646527998602	0.29249442513428436	2.8806549013463486E-4	2.88065490134635E-4	-15341.371645391118	0.0	-1009.442263929886
3402000	-16335.378059927067	-1019.5004281998353	-15315.877631727231	7841.951003296283	-5821.951003296283	33964.71776123768	413.22828171267207	1606.771718287328	858.9931930599791	1.8709790363754197	0.2436130528869736	0.21842639174668863	0.2454661302320537	0.29249442513428436	2.7625568144129845E-4	2.7625568144129845E-4	-15315.877631727231	0.0	-1012.0815523550677
3403000	-16347.252123483579	-1011.0834296167196	-15336.168693866859	7410.7223842126405	-5390.7223842126405	31715.469242277024	420.45754786655186	1599.542452133448	762.1610427246517	1.4948234476945335	0.24077576077060064	0.22161604132258483	0.2479857839016189	0.2896224140051959	2.651225177445291E-4	2.6512251774452923E-4	-15336.168693866859	0.0	-1004.8996000118499
3404000	-16336.883736579028	-1015.2190976537537	-15321.664638925275	7629.780546770755	-5609.780546770755	33226.56920964998	421.02473946611696	1598.975260533883	834.7497835022095	1.6835105425281125	0.2430510119707658	0.21934079012241967	0.2503532480392951	0.2872549498675197	2.867620155520738E-4	2.867620155520737E-4	-15321.664638925275	0.0	-1007.7308028669703
3405000	-16321.312080788763	-1010.830382622636	-15310.481698166126	6268.394865566054	-4248.394865566054	29797.768822712216	424.15873553556236	1595.8412644644377	738.5703569188545	1.788273292856281	0.2430510119707658	0.21934079012241967	0.2503532480392951	0.2872549498675197	2.9215881752520264E-4	2.9215881752520247E-4	-15310.481698166126	0.0	-1004.1801358200096
3406000	-16326.377510145201	-1011.9684859505855	-15314.409024194616	6465.005816319997	-4445.005816319997	30203.28632611087	424.01750981925795	1595.982490180742	718.2861257296355	1.7396597058598458	0.2430510119707658	0.22339978501880828	0.24045685097476996	0.2930923520356562	2.9426571727837134E-4	2.9426571727837113E-4	-15314.409024194616	0.0	-1005.187074095193
3407000	-16321.954760829512	-1012.9817394929883	-15308.973021336524	6758.826163728366	-4738.826163728366	30648.745647347427	424.1109481201262	1595.889051879874	930.1804588446614	1.741750099010446	0.2430510119707658	0.22252209848101964	0.2413345375125586	0.2930923520356562	2.935918608749816E-4	2.935918608749816E-4	-15308.973021336524	0.0	-1005.8389949307715
3408000	-16299.745765582327	-1008.2105627482259	-15291.535202834102	6262.7084842317245	-4242.7084842317245	29611.81581933189	426.3317225605409	1593.668277439459	667.8489101009889	1.8451064051330497	0.2430510119707658	0.22252209848101964	0.2413345375125586	0.2930923520356562	2.846332958725353E-4	2.846332958725354E-4	-15291.535202834102	0.0	-1001.9248455213975
3409000	-16316.37550772119	-1013.7053519251623	-15302.670155796028	8660.447973990362	-6640.447973990362	34452.393952160215	428.3124533194899	1591.68754668051	788.3067998766015	1.8209331647494729	0.23443778631788034	0.22252209848101964	0.24210614903310462	0.30093396616799567	2.8428436664328213E-4	2.8428436664328197E-4	-15302.670155796028	0.0	-1005.9742188019926
3410000	-16306.739836386674	-1016.2231705309038	-15290.51666585577	8122.412457814234	-6102.412457814234	34743.102571379204	423.41617542697315	1596.583824573027	748.9278449673341	1.7659400216011731	0.23569386433365544	0.22126602046524455	0.24210614903310462	0.30093396616799567	2.8702244207864865E-4	2.870224420786487E-4	-15290.51666585577	0.0	-1008.3874193367277
3411000	-16314.601464502828	-1009.2705082592288	-15305.330956243599	6912.281234821706	-4892.281234821706	30207.09031510946	426.13931239724656	1593.8606876027534	723.414969986707	1.72020859724882	0.23569386433365544	0.22126602046524455	0.24210614903310462	0.30093396616799567	2.846040725889689E-4	2.8460407258896906E-4	-15305.330956243599	0.0	-1002.7974590199605
3412000	-16319.0935128443	-1010.8812751214283	-15308.212237722872	6550.167928550916	-4530.167928550916	29936.76302596833	426.07622638132614	1593.9237736186737	696.3585727976508	1.6886074163345923	0.24015767842279823	0.22126602046524455	0.256430168989285	0.28214613212267253	2.8458648333580554E-4	2.8458648333580544E-4	-15308.212237722872	0.0	-1004.5323449944328
3413000	-16299.610706012427	-1012.6300647308426	-15286.980641281585	8013.030324052563	-5993.030324052563	32935.696395524414	426.11989469506807	1593.880105304932	804.4901935218174	1.766171644025642	0.2334380017375384	0.2256258003614619	0.25027799940748285	0.2906581984935172	2.798214156545876E-4	2.7982141565458766E-4	-15286.980641281585	0.0	-1005.4645818092564
3414000	-16311.685636434348	-1006.0714433953669	-15305.61419303898	7319.028411116676	-5299.028411116676	30972.099066353974	432.540089820057	1587.459910179943	749.9024600510817	1.8579490271819028	0.24345455802568566	0.2256258003614619	0.25027799940748285	0.28064164220536997	2.845440856470091E-4	2.8454408564700925E-4	-15305.61419303898	0.0	-999.302807875148
3415000	-16279.059090507457	-1007.505919538607	-15271.55317096885	6870.383608586751	-4850.383608586751	30081.052608763195	432.9133724723522	1587.0866275276478	799.489528738594	1.7408073814028213	0.242891755962	0.22093082521556295	0.2446143139569267	0.29156310486551074	2.9220885775188E-4	2.9220885775188007E-4	-15271.55317096885	0.0	-1000.7162522276386
3416000	-16279.144756653192	-1002.5622766954908	-15276.5824799577	5812.1183240808095	-3792.1183240808095	27976.14903784406	432.5649778722885	1587.4350221277114	667.5770459231322	1.756246311795301	0.23755241163354865	0.22093082521556295	0.25729343707373	0.2842233260771588	2.933576865822475E-4	2.933576865822475E-4	-15276.5824799577	0.0	-996.4912898806836
